web-scraper-order,web-scraper-start-url,name,price,link,link-href
"1597442363-457","https://www.bitfang.com/computer-hardware","Asus 90MB0VG0-M0EAYM LGA 1151 Int...","₹ 4,623","","https://www.bitfang.com/asus-90mb0vg0-m0eaym-lga-1151-intel-h310-ddr4-matx-intel-desktop-motherboard"
"1597442363-599","https://www.bitfang.com/computer-hardware","TP-Link TL-WR820N Wireless 4 300 ...","₹ 1,041","","https://www.bitfang.com/tp-link-tl-wr820n-10100-mbps-2-lan-port-wireless-router"
"1597442363-750","https://www.bitfang.com/computer-hardware","Canon PIXMA E560 Colour Inkjet Du...","₹ 7,397","","https://www.bitfang.com/advanced-wireless-all-in-one-with-auto-duplex-printing-for-low-cost-printing"
"1597442363-573","https://www.bitfang.com/computer-hardware","Dell 580-ADHK USB Wired Keyboard","₹ 548","","https://www.bitfang.com/amkette-580-adhk-usb-wired-keyboard"
"1597442363-137","https://www.bitfang.com/computer-hardware","INNO3D N207S2-08D6X-11801167 GEFO...","₹ 41,400","","https://www.bitfang.com/inno3d-n207s2-08d6x-11801167-geforce-rtx-20-super-pci-express-30-graphic-card"
"1597442363-876","https://www.bitfang.com/computer-hardware","Zebronics RADIANT BT RUCF 5.1 2.0...","₹ 7,261","","https://www.bitfang.com/zebronics-radiant-bt-rucf-51-multimedia-speaker"
"1597442363-576","https://www.bitfang.com/computer-hardware","SanDisk SDCZ50-064G-B35 Cruzer Bl...","₹ 705","","https://www.bitfang.com/sandisk-sdcz50-064g-b35-cruzer-blade-64-gb-pen-drive"
"1597442363-95","https://www.bitfang.com/computer-hardware","MSI TRX40-PRO-WIFI sTRX4 AMD TRX4...","₹ 47,397","","https://www.bitfang.com/msi-trx40-pro-wifi-strx4-amd-trx40-ddr4-atx-amd-desktop-motherboard"
"1597442363-1100","https://www.bitfang.com/computer-hardware","Adata AX3U1600W8G11-SB 8GB 1600MH...","₹ 5,741","","https://www.bitfang.com/adata-ax3u1600w8g11-sb-8-gb-1600-mhz-ddr3-desktop-ram"
"1597442363-417","https://www.bitfang.com/computer-hardware","Zebronics BT2494RUCF 2.1 Channel ...","₹ 2,106","","https://www.bitfang.com/zebronics-bt2494rucf-21-channel-multimedia-speaker"
"1597442363-262","https://www.bitfang.com/computer-hardware","Western Digital Green WDS240G2G0B...","₹ 3,250","","https://www.bitfang.com/western-digital-green-wds240g2g0b-sata-6gbs-m2-2280-internal-solid-state-drive-2"
"1597442363-874","https://www.bitfang.com/computer-hardware","Zebronics SHARK BTRUCF 5.1 Channe...","₹ 22,668","","https://www.bitfang.com/zebronics-shark-btrucf-51-multimedia-speaker"
"1597442363-198","https://www.bitfang.com/computer-hardware","Zotac ZT-T16500D-10L GTX 16 PCI E...","₹ 12,812","","https://www.bitfang.com/zotac-zt-t16500d-10l-gtx-16-pci-express-30-graphic-card"
"1597442363-1028","https://www.bitfang.com/computer-hardware","D-Link DHP-1320 Wireless 4 200 Mb...","₹ 8,571","","https://www.bitfang.com/d-link-dhp-1320-up-to-200-mbps-wireless-router"
"1597442363-183","https://www.bitfang.com/computer-hardware","Asus 90MB14I0-M0IAY0 AM4 AMD B550...","₹ 12,100","","https://www.bitfang.com/asus-90mb14i0-m0iay0-am4-amd-b550-ddr4-matx-amd-desktop-motherboard"
"1597442363-1314","https://www.bitfang.com/computer-hardware","ALLSOP 6410 Mouse Pad Multicolour","₹ 490","","https://www.bitfang.com/allsop-6410-mouse-pads-multicolour"
"1597442363-257","https://www.bitfang.com/computer-hardware","Asus EX-B365M-V5 LGA 1151 Intel B...","₹ 6,889","","https://www.bitfang.com/asus-ex-b365m-v5-lga-1151-intel-b365-ddr4-uatx-intel-desktop-motherboard"
"1597442363-930","https://www.bitfang.com/computer-hardware","Cisco  677Q103 Wireless Access Po...","₹ 4,018","","https://www.bitfang.com/cisco-677q103-wireless-access-points-ieee-80211n-80211g-80211b-8023af-8023u-8021x-2"
"1597442363-767","https://www.bitfang.com/computer-hardware","Amkette Wi-Key Plus Keyboard and ...","₹ 1,212","","https://www.bitfang.com/amkette-wi-key-plus-usb-wireless-keyboard-and-mouse-combo-black"
"1597442363-398","https://www.bitfang.com/computer-hardware","Kingston A2000 SA2000M8-250G PCI ...","₹ 4,150","","https://www.bitfang.com/kingston-a2000-sa2000m8250g-pci-express-30-m2-2280-internal-solid-state-drive"
"1597442363-856","https://www.bitfang.com/computer-hardware","Zebronics ROAR BT RUCF 5.1  2.0 c...","₹ 10,939","","https://www.bitfang.com/zebronics-roar-bt-rucf-51-multimedia-speaker"
"1597442363-943","https://www.bitfang.com/computer-hardware","Linksys K342164-cr  Wireless 4  7...","₹ 9,314","","https://www.bitfang.com/linksys-k342164-101001000-mbps-4"
"1597442363-1288","https://www.bitfang.com/computer-hardware","Apple MC461HN-A Laptop Power Adap...","₹ 8,945","","https://www.bitfang.com/apple-mc461hn-a-power-adapter-white-1"
"1597442363-454","https://www.bitfang.com/computer-hardware","Asus 90MB1070-M0EAY0 AM4 AMD B450...","₹ 12,885","","https://www.bitfang.com/asus-90mb1070-m0eay0-am4-amd-b450-ddr4-atx-amd-desktop-motherboard"
"1597442363-265","https://www.bitfang.com/computer-hardware","Western Digital AV-GP WD20EURX 2 ...","₹ 5,870","","https://www.bitfang.com/western-digital-av-gp-wd20eurx-2-tb-64-mb-sata-6gbs-35-in-internal-desktop-hard-drive"
"1597442363-146","https://www.bitfang.com/computer-hardware","INNO3D N166T2-06D6-1710VA15 GEFOR...","₹ 23,596","","https://www.bitfang.com/inno3d-n166t2-06d6-1710va15-geforce-gtx-pci-express-30-graphic-card"
"1597442363-170","https://www.bitfang.com/computer-hardware","Galax 28IULBMDT22G RTX 20 PCI Exp...","₹ 97,050","","https://www.bitfang.com/galax-28iulbmdt22g-rtx-20-pci-express-30-graphic-card"
"1597442363-890","https://www.bitfang.com/computer-hardware","TORETO SHADOW Wireless Mouse TOR ...","₹ 566","","https://www.bitfang.com/toreto-shadow-wireless-mouse-tor-952-wireless-mouse-usb-3"
"1597442363-502","https://www.bitfang.com/computer-hardware","Cadyce CA-PPTR1 Laptop Accessorie...","₹ 3,274","","https://www.bitfang.com/cadyce-ca-pptr1-laser-pointer-grey"
"1597442363-504","https://www.bitfang.com/computer-hardware","Cadyce CA-C3AM SILVER 1 mtr USB C...","₹ 3,402","","https://www.bitfang.com/cadyce-ca-c3am-silver-1-mtr-usb-c-type-cable"
"1597442363-340","https://www.bitfang.com/computer-hardware","Zebronics ZEB-AU16FHD AMD FreeSyn...","₹ 3,999","","https://www.bitfang.com/zebronics-zeb-au16fhd-amd-freesync-flat-screen-60-hz-1920-x-1080-va-1559-in-monitor"
"1597442363-50","https://www.bitfang.com/computer-hardware","alit VCQP4000-SB PASCAL PCI Expre...","₹ 67,417","","https://www.bitfang.com/alit-vcqp4000-sb-pascal-pci-express-30-graphic-card"
"1597442363-520","https://www.bitfang.com/computer-hardware","Cadyce CA-UMICROB 1.5 mtr Charge ...","₹ 395","","https://www.bitfang.com/cadyce-ca-umicrob-15-mtr-charge-sync-cable"
"1597442363-820","https://www.bitfang.com/computer-hardware","ZEB COMPUTER MULTIMEDIA SPEAKER (...","₹ 12,486","","https://www.bitfang.com/zeb-computer-multimedia-speaker-tornado-21"
"1597442363-266","https://www.bitfang.com/computer-hardware","Zebronics Zeb S350 2.0 Channel 6 ...","₹ 588","","https://www.bitfang.com/zebronics-soul-20-channel-6-w-laptop-speaker"
"1597442363-1211","https://www.bitfang.com/computer-hardware","Crucial CT16G4SFD824A 16 GB 2400 ...","₹ 5,513","","https://www.bitfang.com/crucial-ddr4-sdram-16-gb-2400-mhz-cl17-ddr4-sdram-laptop-ram-1"
"1597442363-1186","https://www.bitfang.com/computer-hardware","HP v236w Silver 16 GB Pen Drive","₹ 441","","https://www.bitfang.com/hp-v236w-flash-drive-16-gb-pendrive"
"1597442363-106","https://www.bitfang.com/computer-hardware","Gigabyte H310M-S2-2.0 LGA 1151 In...","₹ 4,707","","https://www.bitfang.com/gigabyte-h310m-s2-20-lga-1151-intel-h310-ddr4-micro-atx-intel-desktop-motherboard"
"1597442363-1021","https://www.bitfang.com/computer-hardware","Belkin B2B052 DisplayPort Adapter...","₹ 6,077","","https://www.bitfang.com/belkin-b2b052-usb-adapter"
"1597442363-586","https://www.bitfang.com/computer-hardware","Seagate Barracuda ST2000DM005 2 T...","₹ 4,763","","https://www.bitfang.com/seagate-st2000dm005-2-tb-sata-6gbs-64-mb-35-in-hdd"
"1597442363-859","https://www.bitfang.com/computer-hardware","ZEB COMPUTER MULTIMEDIA 5.1 SPEAK...","₹ 7,446","","https://www.bitfang.com/zeb-computer-multimedia-51-speaker-4"
"1597442363-560","https://www.bitfang.com/computer-hardware","Seagate Momentus 7200 ST9500423AS...","₹ 1,637","","https://www.bitfang.com/seagate-st9500423as-500-gb-sata-3-gbs-16-mb-25-in-hdds"
"1597442363-583","https://www.bitfang.com/computer-hardware","HP T3M71AA AMD FreeSync Flat Scre...","₹ 9,300","","https://www.bitfang.com/hp-t3m71aa-amd-freesync-flat-screen-60-hz-1920-x-1080-ips-215-in-monitor"
"1597442363-225","https://www.bitfang.com/computer-hardware","Gskill F4-3000C16S-16GVRB 16 GB 3...","₹ 6,686","","https://www.bitfang.com/gskill-f4-3000c16s-16gvrb-16-gb-3000-mhz-ddr4-desktop-memory"
"1597442363-976","https://www.bitfang.com/computer-hardware","Belkin A3L791-01-BLU-M Network Ca...","₹ 659","","https://www.bitfang.com/belkin-a3l791-01-blu-m-network-cable"
"1597442363-439","https://www.bitfang.com/computer-hardware","Bajaj 11003 3 Outlets Spike Guard","₹ 262","","https://www.bitfang.com/bajaj-11003-3-outlets-spike-guard"
"1597442363-200","https://www.bitfang.com/computer-hardware","Zotac ZT-T20820D-10P RTX 20 SUPER...","₹ 69,890","","https://www.bitfang.com/zotac-zt-t20820d-10p-rtx-20-super-pci-express-30-graphic-card"
"1597442363-357","https://www.bitfang.com/computer-hardware","Zotac GeForce GTX 1660 Gaming ZT-...","₹ 21,560","","https://www.bitfang.com/zotac-zt-t16620d-10m-gaming-pci-express-30-graphics-card"
"1597442363-306","https://www.bitfang.com/computer-hardware","D-Link DIR-2660 Wireless 5 2600 M...","₹ 7,913","","https://www.bitfang.com/d-link-dir-2660-wireless-5-2600-mbps-dual-band-4-lan-wireless-router"
"1597442363-974","https://www.bitfang.com/computer-hardware","Belkin F3N417eb06-APL Network Cab...","₹ 6,909","","https://www.bitfang.com/belkin-f3n417eb06-apl-network-cable"
"1597442363-710","https://www.bitfang.com/computer-hardware","Portable AHV300-4TU31-CBL 4 TB Po...","₹ 8,410","","https://www.bitfang.com/portable-ahv300-4tu31-cbl-4-tb-portable-external-hard-drive"
"1597442363-878","https://www.bitfang.com/computer-hardware","MSI- Clutch GM10  Wired USB 4 But...","₹ 2,160","","https://www.bitfang.com/msi-clutch-gm10-gaming-optical-mouse"
"1597442363-63","https://www.bitfang.com/computer-hardware","Thermaltake R009D408GX2-4000C19A ...","₹ 13,899","","https://www.bitfang.com/thermaltake-r009d408gx2-4000c19a-16gb-4000-mhz-ddr4-desktop-memory"
"1597442363-1109","https://www.bitfang.com/computer-hardware","Adata AX4U320038G16-SR10 8GB 3200...","₹ 3,343","","https://www.bitfang.com/adata-ax4u320038g16-sr10-8-gb-3200-mhz-ddr4-desktop-ram"
"1597442363-350","https://www.bitfang.com/computer-hardware","AOC G2590VXQ AMD FreeSync Flat Sc...","₹ 9,506","","https://www.bitfang.com/aoc-g2590vxq-amd-freesync-flat-screen-75-hz-1920-x-1080-tn-245-in-monitor"
"1597442363-112","https://www.bitfang.com/computer-hardware","Asus TUF-GAMING-B460M-PLUS LGA 12...","₹ 11,650","","https://www.bitfang.com/asus-tuf-gaming-b460m-plus-lga-1200-intel-b460-ddr4-matx-intel-desktop-motherboard"
"1597442363-531","https://www.bitfang.com/computer-hardware","Corsair CW-9060032-WW Intel/AMD C...","₹ 11,748","","https://www.bitfang.com/corsair-cw-9060032-ww-intelamd-copper-1200-rpm-cpu-cooler"
"1597442363-661","https://www.bitfang.com/computer-hardware","ADATA ASD600Q-480GU31-CBL 480 GB ...","₹ 5,166","","https://www.bitfang.com/adata-asd600q-480gu31-cbl-480-gb-nand-flash-25-in-ssds"
"1597442363-812","https://www.bitfang.com/computer-hardware","Zebronics Fantasy-BT-RUCF 4.1 Cha...","₹ 4,201","","https://www.bitfang.com/zebronics-fantasy-bt-rucf-41-multimedia-home-theatre"
"1597442363-834","https://www.bitfang.com/computer-hardware","Zebronics SPK- ZEB BTRUCF FANTASY...","₹ 3,550","","https://www.bitfang.com/compium-zebronics-fantasy-plastic-bt-rucf-21-multimedia-speaker"
"1597442363-427","https://www.bitfang.com/computer-hardware","HP K7B87D Colour Inkjet Duplex Pr...","₹ 1,626","","https://www.bitfang.com/hp-k7b87d-colour-inkjet-duplex-printer"
"1597442363-307","https://www.bitfang.com/computer-hardware","D-Link DIR-1960 Wireless 5 600 Mb...","₹ 6,761","","https://www.bitfang.com/d-link-dir-1960-wireless-5-600-mbps-dual-band-4-lan-wireless-router"
"1597442363-405","https://www.bitfang.com/computer-hardware","Zebronics Zeb-Warrior 2.0 Channel...","₹ 729","","https://www.bitfang.com/zebronics-zeb-warrior-20-channel-10-w-pc-speaker"
"1597442363-169","https://www.bitfang.com/computer-hardware","Galax 28NSL6UCU9OC RTX 20 PCI Exp...","₹ 63,987","","https://www.bitfang.com/galax-28nsl6ucu9oc-rtx-20-pci-express-30-graphic-card"
"1597442363-854","https://www.bitfang.com/computer-hardware","Zebronics SPK-BT7500RUCF 2.0 Chan...","₹ 9,174","","https://www.bitfang.com/zebronics-spk-t7400rucf-30-w-home-audio-speaker-black-wooden-20-channel"
"1597442363-799","https://www.bitfang.com/computer-hardware","ZEBRONICS SPK-ZEB  Cube 4.1 Chann...","₹ 5,344","","https://www.bitfang.com/zebronics-cube-41-multimedia-speaker"
"1597442363-1181","https://www.bitfang.com/computer-hardware","SanDisk SDSQUAR-128G-GN6MA 100 MB...","₹ 1,400","","https://www.bitfang.com/sandisk-sdsquar-128g-gn6ma-128-gb-memory-card"
"1597442363-297","https://www.bitfang.com/computer-hardware","ASRock B365M-ITX-AC Intel B365 DD...","₹ 7,305","","https://www.bitfang.com/asrock-b365m-itx-ac-intel-b365-ddr4-mini-itx-intel-desktop-motherboard"
"1597442363-218","https://www.bitfang.com/computer-hardware","Gskill F4-3200C16D-32GVK 32GB 320...","₹ 14,601","","https://www.bitfang.com/gskill-f4-3200c16d-32gvk-32gb-3200-mhz-ddr4-desktop-memory"
"1597442363-339","https://www.bitfang.com/computer-hardware","Corsair CMK16GX4M1E3200C16 16 GB ...","₹ 7,301","","https://www.bitfang.com/corsair-cmk16gx4m1e3200c16-16-gb-3200-mhz-ddr4-desktop-memory"
"1597442363-1129","https://www.bitfang.com/computer-hardware","ADATA Premier ASP910SS3-128GM-C 1...","₹ 7,821","","https://www.bitfang.com/adata-asp910ss3-128gm-c-premier-128-gb-solid-state-drive"
"1597442363-419","https://www.bitfang.com/computer-hardware","Zebronics BT2490RUCF 2.1 Channel ...","₹ 2,429","","https://www.bitfang.com/zebronics-bt2490rucf-21-channel-multimedia-speaker"
"1597442363-176","https://www.bitfang.com/computer-hardware","Colorful G-C2070S-8G-V GEFORCE RT...","₹ 46,399","","https://www.bitfang.com/colorful-g-c2070s-8g-v-geforce-rtx-20-super-graphic-card"
"1597442363-432","https://www.bitfang.com/computer-hardware","AMD A-Series APU AD7480ACABBOX 2 ...","₹ 2,728","","https://www.bitfang.com/amd-a-series-apu-ad7480acabbox-2-core-38-ghz-fm2-desktop-processor"
"1597442363-697","https://www.bitfang.com/computer-hardware","ADATA XPG AGAMMIXS11P-256GT-C 256...","₹ 5,394","","https://www.bitfang.com/adata-agammixs11p-256gt-c-256-gb-silicon-motion-sm2262en-m2-2280-ssds"
"1597442363-510","https://www.bitfang.com/computer-hardware","Cadyce CA-HDC5M 5 mtr HDMI Cable","₹ 989","","https://www.bitfang.com/cadyce-ca-hdc5m-5-mtr-hdmi-cable"
"1597442363-1023","https://www.bitfang.com/computer-hardware","ASRock J3060M LGA 1150 Intel Z270...","₹ 11,981","","https://www.bitfang.com/asrock-j3060m-intel-z270-ddr3-atx-desktop-motherboards"
"1597442363-1114","https://www.bitfang.com/computer-hardware","Adata AX4U2800316G16-SRZ 16GB 280...","₹ 14,849","","https://www.bitfang.com/adata-ax4u2800316g16-srz-16-gb-2800-mhz-ddr4-desktop-ram"
"1597442363-331","https://www.bitfang.com/computer-hardware","Gskill F4-3200C16S-8GVKB 8 GB 320...","₹ 3,994","","https://www.bitfang.com/gskill-f4-3200c16s-8gvkb-8-gb-3200-mhz-ddr4-desktop-memory"
"1597442363-695","https://www.bitfang.com/computer-hardware","Adata AX4U320038G16-SRZ1 8GB 3200...","₹ 3,343","","https://www.bitfang.com/adata-ax4u320038g16-srz1-ddr4-8-gb-3200mhz"
"1597442363-612","https://www.bitfang.com/computer-hardware","ADATA AHV300-4TU31-CBK 4 TB Exter...","₹ 7,901","","https://www.bitfang.com/adata-ahv300-4tu31-cbk-4-tb-external-hard-drive"
"1597442363-1203","https://www.bitfang.com/computer-hardware","Western Digital My Passport WDBK3...","₹ 4,606","","https://www.bitfang.com/western-digital-wdbk3e2560psl-wesn-256-gb-25-inch-slc-external-solid-state-drive"
"1597442363-1091","https://www.bitfang.com/computer-hardware","ADATA Shockproof AHD710P-2TU31-CB...","₹ 6,468","","https://www.bitfang.com/adata-ahd710p-2tu31-cbl-2-tb-usb-no-portable-hdds"
"1597442363-996","https://www.bitfang.com/computer-hardware","Dell NT377 Laptop Battery Metalli...","₹ 2,449","","https://www.bitfang.com/dell-nt377-battery-metallic-grey"
"1597442363-1088","https://www.bitfang.com/computer-hardware","ADATA Shockproof AHD710M-2TU3-CCF...","₹ 7,424","","https://www.bitfang.com/adata-ahd710m-2tu3-ccf-2-tb-usb-30-no-portable-hdds"
"1597442363-442","https://www.bitfang.com/computer-hardware","Cadyce CA-DPHDC 1.8 mtr Display P...","₹ 3,919","","https://www.bitfang.com/cadyce-ca-dphdc-18-mtr-display-port"
"1597442363-461","https://www.bitfang.com/computer-hardware","MSI Prestige X570 CREATION AM4 AM...","₹ 46,309","","https://www.bitfang.com/msi-prestige-x570-creation-am4-amd-x570-ddr4-e-atx-amd-desktop-motherboard"
"1597442363-955","https://www.bitfang.com/computer-hardware","Belkin F3X029-06 Audio-Video Cabl...","₹ 8,342","","https://www.bitfang.com/belkin-f3x029-06-audio-video-cable-black"
"1597442363-1317","https://www.bitfang.com/computer-hardware","APC SRC3000XLI-CC 3000 VA 2100 Wa...","₹ 85,260","","https://www.bitfang.com/apc-src3000xli-cc-3000-va-2100-watts-ups"
"1597442363-589","https://www.bitfang.com/computer-hardware","Kingston SSDNow A400 SA400S37/480...","₹ 5,786","","https://www.bitfang.com/kingston-sa400s37480gin-480-gb-25-in-ssds"
"1597442363-243","https://www.bitfang.com/computer-hardware","Asus TUF-B365M-PLUS-GAMING LGA 11...","₹ 8,204","","https://www.bitfang.com/asus-tuf-b365m-plus-gaming-lga-1151-intel-b365-ddr4-matx-intel-desktop-motherboard"
"1597442363-401","https://www.bitfang.com/computer-hardware","Amd Ryzen Threadripper 3970X 35-C...","₹ 1,71,399","","https://www.bitfang.com/amd-ryzen-threadripper-3970x-35-core-45-ghz-strx4-desktop-processor"
"1597442363-805","https://www.bitfang.com/computer-hardware","Zebronics SPK- BTRUCF ZEB -Feel 4...","₹ 3,387","","https://www.bitfang.com/zebronics-zeb-feel-41-multimedia-speakers"
"1597442363-26","https://www.bitfang.com/computer-hardware","Amkette CHARGEPROCC USB Cable Bla...","₹ 259","","https://www.bitfang.com/amkette-chargeprocc-usb-cable-black"
"1597442363-1284","https://www.bitfang.com/computer-hardware","D-Link DES-1005C External 5 Port ...","₹ 500","","https://www.bitfang.com/d-link-des-1005c-5-lan-ports-101001000mbps-switch-1"
"1597442363-162","https://www.bitfang.com/computer-hardware","Asus PRIME-TRX40-PRO sTRX4 AMD TR...","₹ 42,660","","https://www.bitfang.com/asus-prime-trx40-pro-strx4-amd-trx40-ddr4-atx-amd-desktop-motherboard"
"1597442363-1035","https://www.bitfang.com/computer-hardware","D-Link DWL-8610AP Wireless 2.4 GH...","₹ 58,149","","https://www.bitfang.com/d-link-dwl-8610ap-24-to-24835-ghz-wireless"
"1597442363-745","https://www.bitfang.com/computer-hardware","Name","₹ 77","","https://www.bitfang.com/name"
"1597442363-485","https://www.bitfang.com/computer-hardware","Philips 226E9QHAB/94 Nvidia G-Syn...","₹ 8,547","","https://www.bitfang.com/philips-226e9qhab94-nvidia-g-sync-flat-screen-75-hz-1920-x-1080-tn-215-in-monitor"
"1597442363-836","https://www.bitfang.com/computer-hardware","Zebronics Wave SW RUCF 5.1 Multim...","₹ 9,372","","https://www.bitfang.com/zebronics-wave-sw-rucf-51-multimedia-speaker"
