web-scraper-order,web-scraper-start-url,name,price,instock,link,link-href
"1597509001-3683","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","RAZER GIGANTUS ELITE ULTRA LARGE GAMING MOUSE PAD","₹2,140","Out Of Stock","","https://www.vedantcomputers.com/products/razer-gigantus-elite-ultra-large"
"1597509001-3744","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","SAMSUNG LC27FG73FQWXXL 27"" INCH CURVED WITH 1800R FUll HD LED MONITOR","₹26,300","Out Of Stock","","https://www.vedantcomputers.com/products/samsung-lc27fg73fqwxxl-27-inch-curved-with-1800r"
"1597509001-2923","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","DEEPCOOL EC300-CPU8P-BLACK CABLE","₹799","null","","https://www.vedantcomputers.com/products?product_id=3439"
"1597509001-2194","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ADATA XPG SPECTRIX D60G 8GB (8GBx1) DDR4 RGB 3000MHZ (AX4U300038G16A-ST60) RAM","₹4,200","null","","https://www.vedantcomputers.com/products?product_id=3233"
"1597509001-3377","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","LG PORTABLE ULTRA SLIM BP50NB40 DVD WRITER","₹5,060","Out Of Stock","","https://www.vedantcomputers.com/products/lg-portable-ultra-slim-bp50nb40-dvd-writer"
"1597509001-2250","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ANT ESPORTS GM300 RGB GAMING MOUSE","₹950","Out Of Stock","null",""
"1597509001-3688","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","RAZER GOLIATHUS CONTROL GRAVITY EDITION SMALL GAMING MOUSE PAD","₹755","Out Of Stock","","https://www.vedantcomputers.com/products/mouse-pad-razer-goliathus-control-gravity-edition-small"
"1597509001-2366","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS AREZ PHOENIX RADEON RX 550 2GB GDDR5","₹4,750","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3011"
"1597509001-3608","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI USB OPTICAL GEAR INTERCEPTOR DS B1 GAMING MOUSE","₹950","Out Of Stock","","https://www.vedantcomputers.com/products/msi-interceptor-ds-b1-gaming-mouse"
"1597509001-3465","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI B450M MORTAR MAX MOTHERBOARD","₹12,500","null","","https://www.vedantcomputers.com/products/msi-b450m-mortar-max-motherboard"
"1597509001-3032","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","G.SKILL 32GB (16GBX2) 3000 MHZ DDR4 TRIDENT Z NEO RGB RAM","₹15,500","Out Of Stock","","https://www.vedantcomputers.com/products/g-skill-32gb-16gb-2-3000-mhz-ddr4-trident-z-neo-rgb-ram"
"1597509001-3940","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ZOTAC GAMING GEFORCE RTX 2080 TI ARCTIC STORM 11GB GDDR6","₹127,999","null","","https://www.vedantcomputers.com/products?product_id=3041"
"1597509001-2621","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","COOLER MASTER MASTERBOX TD500 MESH MID-TOWER WITH CONTROLLER CABINET","₹7,900","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3040"
"1597509001-3053","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GALAX GAMER SSD L 120GB SATA III/6GBPS 2.5 INCHES SSD","₹1,680","Out Of Stock","","https://www.vedantcomputers.com/products/galax-gamer-ssd-l-120gb-sata-iii-6gbps-2-5-inches"
"1597509001-3853","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","WD 2TB RED MY PASSPORT USB 3.0 EXTERNAL HDD","₹5,550","Out Of Stock","","https://www.vedantcomputers.com/products/wd-2-tb-red-my-passport-usb-3-0"
"1597509001-3116","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GIGABYTE B450M-H MOTHERBOARD","₹7,600","null","","https://www.vedantcomputers.com/products?product_id=3354"
"1597509001-3013","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","G.SKILL 16GB (8GBX2) 3600 MHZ DDR4 TRIDENT Z NEO RGB RAM","₹12,700","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=2829"
"1597509001-2917","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","DEEPCOOL CL500 ATX MID TOWER TEMPERED GLASS","₹6,250","null","","https://www.vedantcomputers.com/products?product_id=3441"
"1597509001-3780","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","SAPPHIRE PULSE RADEON RX 570 4GB GDDR5","₹13,800","Out Of Stock","null",""
"1597509001-3174","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GIGABYTE H310M H MOTHERBOARD","₹4,585","Out Of Stock","","https://www.vedantcomputers.com/products/gigabyte-h-310m-h"
"1597509001-3331","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","INTEL PENTIUM G4560 PROCESSOR (3M Cache, 3.50 GHz)","₹5,075","Out Of Stock","null",""
"1597509001-3830","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","STEELSERIES RIVAL 710 GAMING MOUSE","₹6,500","Out Of Stock","","https://www.vedantcomputers.com/products/steelseries-rival-710-gaming-mouse"
"1597509001-3261","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","INNO3D GEFORCE GTX 1060 6GB GAMING OC GDDR5X","₹13,500","Out Of Stock","null",""
"1597509001-2508","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS TUF B450M PRO GAMING MOTHERBOARD","₹8,930","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3023"
"1597509001-3110","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GIGABYTE B450 AORUS PRO WIFI MOTHERBOARD","₹14,800 ₹14,200","null","","https://www.vedantcomputers.com/products/gigabyte-b450-aorus-pro-wifi"
"1597509001-3120","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GIGABYTE B550 AORUS PRO MOTHERBOARD","₹16,200","null","","https://www.vedantcomputers.com/products/gigabyte-b550-aorus-pro-motherboard"
"1597509001-2174","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ADATA XPG SPECTRIX D40 16GB (8GBX2) DDR4 RGB 3600MHZ RAM","₹10,300","Out Of Stock","","https://www.vedantcomputers.com/products/adata-xpg-spectrix-d40-16gb-8gb-2-ddr4-rgb-3600mhz-memory"
"1597509001-2622","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","COOLER MASTER MASTERBOX TD500 MESH WHITE MID-TOWER WITH CONTROLLER CABINET","₹8,200","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3046"
"1597509001-3292","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","INTEL 545S SERIES 512GB (2.5"" SATA 64-LAYER TLC 3D NAND) SSD","₹11,075","Out Of Stock","","https://www.vedantcomputers.com/products/intel-545s-series-512gb-2-5-sata-64-layer-tlc-3d-nand"
"1597509001-2261","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ANT ESPORTS MK1000 MULTICOLOUR LED BACKLITE WIRED TKL MECHANICAL KEYBOARD","₹2,100","Out Of Stock","","https://www.vedantcomputers.com/products/ant-esports-mk1000-multicolour-led-backlite-wired-tkl-mechanical-keyboard"
"1597509001-3318","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","INTEL CORE I7 9700K 9TH GENERATION PROCESSOR (12M CACHE, UP TO 4.90 GHZ)","₹33,100","null","","https://www.vedantcomputers.com/products/intel-core-i7-9700k-9-generation-12m-cache-up-to-4-90-ghz"
"1597509001-3864","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","WD BLUE 1TB PORTABLE MY PASSPORT USB 3.0 EXTERNAL HDD","₹4,700","null","","https://www.vedantcomputers.com/products/wd-blue-1-tb-my-passport-usb-3-0"
"1597509001-3332","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","INTEL PENTIUM GOLD G5400 PROCESSOR (4M Cache, 3.70 GHz)","₹4,999","Out Of Stock","","https://www.vedantcomputers.com/products/intel-pentium-gold-g5400-4m-cache-3-70-ghz"
"1597509001-3638","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","NZXT H700 MID-TOWER WITH TEMPERED GLASS MATTE BLACK","₹12,115","Out Of Stock","","https://www.vedantcomputers.com/products/nzxt-h700-mid-tower-case-with-tempered-glass-matte-black"
"1597509001-2499","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS ROG SWIFT CURVED PG348Q 34 INCH 21:9 ULTRA-WIDE QHD GAMING MONITOR","₹119,400","Out Of Stock","","https://www.vedantcomputers.com/products/asus-rog-swift-curved-pg348q-34-21-9-ultra-wide-qhd"
"1597509001-3009","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","G.SKILL 16GB (8GB x 2) DDR4 - 2666 MHZ RIPJAWS V SERIES RAM","₹12,050","Out Of Stock","","https://www.vedantcomputers.com/products/ram-g-skill-16gb-8gb-2-ddr4-2666-mhz-ripjaws-v-series"
"1597509001-3803","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","SEAGATE EXPANSION 2TB PORTABLE DRIVE USB 3.0 EXTERNAL HDD","₹5,550","null","","https://www.vedantcomputers.com/products/seagate-expansion-2-tb-portable-drive-usb-3-0"
"1597509001-3568","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI MPG X570 GAMING PLUS MOTHERBOARD","₹17,999","null","","https://www.vedantcomputers.com/products/msi-mpg-x570-gaming-plus-motherboard"
"1597509001-3101","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GIGABYTE AORUS RADEON RX 580 8GB GDDR5","₹19,580","Out Of Stock","","https://www.vedantcomputers.com/products/gigabyte-aorus-radeon-rx-580-8gb"
"1597509001-3613","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI X470 GAMING PLUS MOTHERBOARD","₹11,360","Out Of Stock","","https://www.vedantcomputers.com/products/msi-x470-gaming-plus"
"1597509001-3617","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI Z390-A PRO MOTHERBOARD","₹11,650","Pre-Order","","https://www.vedantcomputers.com/products/msi-z390-a-pro"
"1597509001-2469","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS ROG MAXIMUS XI HERO (WI-FI) CALL OF DUTY SPECIAL EDITION MOTHERBOARD","₹29,000","Out Of Stock","","https://www.vedantcomputers.com/products/asus-rog-maximus-xi-hero-wi-fi-call-of-duty-special-edition"
"1597509001-2652","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","COOLER MASTER MASTERLIQUID ML360R RGB CPU COOLER","₹11,850","Out Of Stock","","https://www.vedantcomputers.com/products/cooler-master-masterliquid-ml360r-rgb"
"1597509001-2265","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ANT ESPORTS MP250 GAMING MOUSE PAD CONTROL EDITION","₹580","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=2775"
"1597509001-3897","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ZEBRONICS MAX PRO PREMIUM RGB LED MECHANICAL GAMING KEYBOARD","₹3,050","null","","https://www.vedantcomputers.com/products?product_id=3030"
"1597509001-2718","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR COMMANDER PRO FAN CONTROLLER","₹6,550","Out Of Stock","","https://www.vedantcomputers.com/products/corsair-commander-pro"
"1597509001-2943","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","DEEPCOOL GAMMA ARCHER CPU COOLER","₹550","null","","https://www.vedantcomputers.com/products?product_id=3160"
"1597509001-3789","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","SAPPHIRE RADEON PULSE RX 5600 XT 6G GDDR6","₹29,300","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3192"
"1597509001-2954","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","DEEPCOOL GH-01A GRAPHIC CARD HOLDER","₹650","null","","https://www.vedantcomputers.com/products?product_id=3167"
"1597509001-3757","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","SAMSUNG LS27H850QFUXEN 27 INCH FULL HD LED GAMING MONITOR","₹33,400","Out Of Stock","","https://www.vedantcomputers.com/products/samsung-ls27-h850-qfuxen-27-inch-full-hd-led"
"1597509001-2656","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","COOLER MASTER MASTERWATT LITE 230V 700W PSU","₹5,350","Out Of Stock","","https://www.vedantcomputers.com/products/cooler%20master-masterwatt-lite-230v-700w"
"1597509001-3487","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI GEFORCE GTX 1660 SUPER VENTUS XS 6GB GDDR6","₹19,990","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=2954"
"1597509001-3906","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ZOTAC GAMING GEFORCE GTX 1650 OC 4GB GDDR6","₹12,300","null","","https://www.vedantcomputers.com/products?product_id=3171"
"1597509001-2229","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","AMD Ryzen 5 3500 (6 Cores 6 Threads, With Base Clock Of 3.6GHz, Max Boost Clock Of 4.1GHz And 19MB Game Cache)","₹11,159","Out Of Stock","null",""
"1597509001-3814","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","STEELSERIES QCK HEAVY GAMING MOUSE PAD","₹1,710","Out Of Stock","","https://www.vedantcomputers.com/products/steelseries-qck-heavy-gaming-mouse-pad"
"1597509001-3838","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","WACOM INTUOS MEDIUM WITH BLUETOOTH BERRY PEN TABLET (CTL-6100WL/P0-CX)","₹14,805","Out Of Stock","","https://www.vedantcomputers.com/products/wacom-intuos-medium-with-bluetooth-berry-pen-tablet-ctl-6100wl-p0-cx"
"1597509001-3328","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","INTEL NUC7I7BNHX1 WITH OPTANE MEMORY NUC KIT","₹42,540","Pre-Order","","https://www.vedantcomputers.com/products/nuc-kit-intel-nuc7i7bnhx1-with-optane-memory"
"1597509001-3589","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI RADEON RX 560 AERO ITX 4G OC GDDR5","₹13,500","Out Of Stock","","https://www.vedantcomputers.com/products/msi-radeon-rx-560-aero-itx-4g-oc-ddr5"
"1597509001-3451","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MICROSOFT WINDOWS 10 PRO 32 BIT/64 BIT ENG INTL USB RS OPERATING SYSTEM","₹13,900","null","null",""
"1597509001-2672","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","COOLER MASTER MWE GOLD 550 FULL MODULAR - 550 WATT 80 PLUS GOLD CERTIFIED PSU","₹6,245","Out Of Stock","","https://www.vedantcomputers.com/products/power-supply-cooler-master-mwe-gold-550-full-modular-550-watt-80-plus-gold-certified"
"1597509001-3537","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI GS65 STEALTH 9SE INTEL CORE I7 9TH GEN 1TB HDD 16GB DDR4 15.6 INCH GEFORCE RTX 2060 6GB GDDR6 WINDOWS 10 GAMING LAPTOP","₹174,390","Out Of Stock","","https://www.vedantcomputers.com/products/msi-gs65-stealth-9se-intel-core-i7-9th-gen-1tb-hdd-16gb-ddr4-15-6-inch-geforce-rtx-2060-6gb-gddr6-windows-10-gaming-laptop"
"1597509001-2620","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","COOLER MASTER MASTERBOX Q500L","₹4,350","Out Of Stock","","https://www.vedantcomputers.com/products/cabinet-cooler-master-masterbox-q500l"
"1597509001-2897","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CRUCIAL BX500 1TB 3D NAND SATA 2.5-INCH SSD","₹8,900","null","","https://www.vedantcomputers.com/products?product_id=3320"
"1597509001-2814","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR M65 PRO RGB LASER BLACK GAMING MOUSE","₹5,980 ₹4,900","Out Of Stock","","https://www.vedantcomputers.com/products/mouse-corsair-m65-pro-rgb-laser-black"
"1597509001-3663","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","PNY NVIDIA QUADRO P400 2GB GDDR5","₹9,890","Out Of Stock","","https://www.vedantcomputers.com/products/pny-nvidia-quadro-p400-2gb-ddr5"
"1597509001-3879","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","WD PURPLE 1TB INTERNAL HDD (WD10PURZ)","₹3,850","null","","https://www.vedantcomputers.com/products/wd-purple-1tb-internal-storage"
"1597509001-2431","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS PRIME B450M-A MOTHERBOARD","₹8,500","Out Of Stock","","https://www.vedantcomputers.com/products/asus-prime-b450m-a"
"1597509001-3907","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ZOTAC GAMING GEFORCE GTX 1650 SUPER TWIN FAN 4GB GDDR6","₹15,450","null","","https://www.vedantcomputers.com/products?product_id=2961"
"1597509001-2721","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR CRYSTAL SERIES 570X RGB ATX MID-TOWER CASE - WHITE","₹14,000","Out Of Stock","","https://www.vedantcomputers.com/products/corsair-crystal-series-570x-rgb-atx-mid-tower-case-white"
"1597509001-3094","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GIGABYTE AORUS K9 OPTICAL RGB GAMING KEYBOARD","₹8,000","Out Of Stock","","https://www.vedantcomputers.com/products/gigabyte-aorus-k9-optical-rgb"
"1597509001-2826","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR MM300 ANTI-FRAY CLOTH - SMALL GAMING MOUSE PAD","₹1,000","Out Of Stock","","https://www.vedantcomputers.com/products/corsair-mm300-anti-fray-cloth-small-gaming-mouse-pad"
"1597509001-2613","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","COOLER MASTER MASTERBOX K501L RGB TEMPERED GLASS TRANSPARENT SIDE PANEL BLACK","₹4,250","null","","https://www.vedantcomputers.com/products/cooler-master-masterbox-k501l-rgb-tempered-glass-transparent-side-panel-black"
"1597509001-3802","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","SEAGATE EXPANSION 1TB PORTABLE DRIVE USB 3.0 EXTERNAL HDD","₹4,750","null","","https://www.vedantcomputers.com/products/seagate-expansion-1-tb-portable-drive-usb-3-0"
