web-scraper-order,web-scraper-start-url,page,page-href,name,price,stock,link,link-href
"1597510087-5981","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/37/?post_type=product&taxonomy=product_cat&s","Seagate 1TB 2.5 inch SATA 3.0 7200 RPM Enterprise Internal Hard Drive","Call for Price","null","Seagate 1TB 2.5 inch SATA 3.0 7200 RPM Enterprise Internal Hard Drive","https://www.primeabgb.com/online-price-reviews-india/seagate-1tb-2-5-inch-sata-3-0-7200-rpm-enterprise-internal-hard-drive/"
"1597510610-6950","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/5/?post_type=product&taxonomy=product_cat&s","Cooler Master MasterBox Lite 5 RGB Mid Tower Cabinet MCW-L5S3-KGNN-02","₹6,500 ₹5,200","Sold Out","Cooler Master MasterBox Lite 5 RGB Mid Tower Cabinet MCW-L5S3-KGNN-02","https://www.primeabgb.com/online-price-reviews-india/cooler-master-masterbox-lite-5-rgb-mid-tower-cabinet-mcw-l5s3-kgnn-02/"
"1597510361-6506","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/20/?post_type=product&taxonomy=product_cat&s","Fractal Design Define 7 Dark ATX Mid Tower Case FD-C-DEF7A-03","₹19,030 ₹13,699","null","Fractal Design Define 7 Dark ATX Mid Tower Case FD-C-DEF7A-03","https://www.primeabgb.com/online-price-reviews-india/fractal-design-define-7-dark-atx-mid-tower-case-fd-c-def7a-03/"
"1597510116-6029","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/35/?post_type=product&taxonomy=product_cat&s","ASUS TUF Gaming H3 Gaming Headset for PC, PS4, Xbox One and Nintendo Switch","₹4,750 ₹3,152","null","ASUS TUF Gaming H3 Gaming Headset for PC, PS4, Xbox One and Nintendo Switch","https://www.primeabgb.com/online-price-reviews-india/asus-tuf-gaming-h3-gaming-headset-pc-ps4-xbox-one-nintendo-switch/"
"1597510131-6066","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/34/?post_type=product&taxonomy=product_cat&s","G.Skill Ripjaws V Series 32GB (32GBx1) DDR4 2666 MHz RAM F4-2666C18S-32GVK","₹15,498 ₹10,900","null","G.Skill Ripjaws V Series 32GB (32GBx1) DDR4 2666 MHz RAM F4-2666C18S-32GVK","https://www.primeabgb.com/online-price-reviews-india/g-skill-ripjaws-v-series-32gb-32gbx1-ddr4-2666-mhz-ram-f4-2666c18s-32gvk/"
"1597509537-5012","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/69/?post_type=product&taxonomy=product_cat&s","ANTEC P6 Mini Tower Cabinet With Tempered Glass Side Panel","₹5,000 ₹3,902","Sold Out","ANTEC P6 Mini Tower Cabinet With Tempered Glass Side Panel","https://www.primeabgb.com/online-price-reviews-india/antec-p6-mini-tower-cabinet-tempered-glass-side-panel/"
"1597510292-6373","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/24/?post_type=product&taxonomy=product_cat&s","AMD EPYC Naples 7551P AMD EPYC 7001 Series 2.0 GHz Server Processor","₹166,399 ₹133,119","null","AMD EPYC Naples 7551P AMD EPYC 7001 Series 2.0 GHz Server Processor","https://www.primeabgb.com/online-price-reviews-india/amd-epyc-naples-7551p-amd-epyc-7001-series-2-0-ghz-server-processor/"
"1597509818-5504","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/53/?post_type=product&taxonomy=product_cat&s","WD BLACK SN750 NVMe M.2 2280 250GB PCI-Express 3.0 x4 3D NAND SSD WDS250G3X0C","₹7,938 ₹6,350","Sold Out","WD BLACK SN750 NVMe M.2 2280 250GB PCI-Express 3.0 x4 3D NAND SSD WDS250G3X0C","https://www.primeabgb.com/online-price-reviews-india/wd-black-sn750-nvme-m-2-2280-250gb-pci-express-3-0-x4-3d-nand-ssd-wds250g3x0c/"
"1597509185-4356","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/91/?post_type=product&taxonomy=product_cat&s","JONSBO VR1 Black mITX Case w/Tempered Glass Side Panel","₹13,389","Sold Out","JONSBO VR1 Black mITX Case w/Tempered Glass Side Panel","https://www.primeabgb.com/online-price-reviews-india/jonsbo-vr1-black-mitx-case-wtempered-glass-side-panel/"
"1597509589-5103","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/66/?post_type=product&taxonomy=product_cat&s","MSI MPG Z390 GAMING PLUS Intel Z390 Motherboard","₹18,659 ₹14,927","null","MSI MPG Z390 GAMING PLUS Intel Z390 Motherboard","https://www.primeabgb.com/online-price-reviews-india/msi-mpg-z390-gaming-plus-intel-z390-motherboard/"
"1597510163-6143","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/32/?post_type=product&taxonomy=product_cat&s","ASUS ROG Zenith II Extreme AMD TRX40 E-ATX Motherboard sTRX4 for 3rd Gen Ryzen Threadripper-Series Processors","₹75,000 ₹62,000","Sold Out","ASUS ROG Zenith II Extreme AMD TRX40 E-ATX Motherboard sTRX4 for 3rd Gen Ryzen Threadripper-Series Processors","https://www.primeabgb.com/online-price-reviews-india/asus-rog-zenith-ii-extreme-amd-trx40-e-atx-motherboard-strx4-3rd-gen-ryzen-threadripper-series-processors/"
"1597509444-4838","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/75/?post_type=product&taxonomy=product_cat&s","G.Skill RipjawsV F4-2400C15D-16GVR RAM","₹14,471","Sold Out","G.Skill RipjawsV F4-2400C15D-16GVR RAM","https://www.primeabgb.com/online-price-reviews-india/g-skill-ripjawsv-f4-2400c15d-16gvr-ram/"
"1597510277-6357","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/25/?post_type=product&taxonomy=product_cat&s","Kingston KC2000 250GB NVMe PCIe SSD SKC2000M8/250G","Call for Price","Sold Out","Kingston KC2000 250GB NVMe PCIe SSD SKC2000M8/250G","https://www.primeabgb.com/online-price-reviews-india/kingston-kc2000-250gb-nvme-pcie-ssd-skc2000m8-250g/"
"1597510610-6945","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/5/?post_type=product&taxonomy=product_cat&s","Sapphire Radeon RX 5700 Pulse OC 8GB GDDR6 Gaming Graphics Card 11294-01-20G","₹42,500 ₹34,020","Sold Out","Sapphire Radeon RX 5700 Pulse OC 8GB GDDR6 Gaming Graphics Card 11294-01-20G","https://www.primeabgb.com/online-price-reviews-india/sapphire-radeon-rx-5700-pulse-oc-8gb-gddr6-gaming-graphics-card-11294-01-20g/"
"1597509944-5731","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/45/?post_type=product&taxonomy=product_cat&s","Crucial P1 500GB 3D NAND NVMe PCIe M.2 Internal Solid State Drive CT500P1SSD8","₹8,024 ₹5,650","null","Crucial P1 500GB 3D NAND NVMe PCIe M.2 Internal Solid State Drive CT500P1SSD8","https://www.primeabgb.com/online-price-reviews-india/crucial-p1-500gb-3d-nand-nvme-pcie-m-2-internal-solid-state-drive-ct500p1ssd8/"
"1597509316-4603","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/83/?post_type=product&taxonomy=product_cat&s","HYPERX ALLOY FPS CHERRY MX RED/RED BACKLIGHT MECHANICAL KEYBOARD","₹8,500 ₹8,000","Sold Out","HYPERX ALLOY FPS CHERRY MX RED/RED BACKLIGHT MECHANICAL KEYBOARD","https://www.primeabgb.com/online-price-reviews-india/hyperx-alloy-fps-cherry-mx-redred-backlight-mechanical-keyboard/"
"1597509117-4242","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/95/?post_type=product&taxonomy=product_cat&s","Toshiba 128GB M.2 22 inch0 NVMe SSD THNSN5128GPU7","Call for Price","Sold Out","Toshiba 128GB M.2 22 inch0 NVMe SSD THNSN5128GPU7","https://www.primeabgb.com/online-price-reviews-india/toshiba-128gb-m-2-2280-nvme-ssd-thnsn5128gpu7/"
"1597510596-6926","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/6/?post_type=product&taxonomy=product_cat&s","Seagate Exos X16 16TB 7200 RPM SATA 6Gb/s 3.5-Inch Enterprise Hard Drive ST16000NM001G","₹43,125 ₹37,999","null","Seagate Exos X16 16TB 7200 RPM SATA 6Gb/s 3.5-Inch Enterprise Hard Drive ST16000NM001G","https://www.primeabgb.com/online-price-reviews-india/seagate-exos-x16-16tb-7200-rpm-sata-6gb-s-3-5-inch-enterprise-hard-drive-st16000nm001g/"
"1597509332-4644","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/82/?post_type=product&taxonomy=product_cat&s","Noctua NH-U14S TR4-SP3 premium-grade 140mm CPU Cooler for AMD TR4/SP3","₹7,500 ₹6,979","null","Noctua NH-U14S TR4-SP3 premium-grade 140mm CPU Cooler for AMD TR4/SP3","https://www.primeabgb.com/online-price-reviews-india/noctua-nh-u14s-tr4-sp3-premium-grade-140mm-cpu-cooler-amd-tr4sp3/"
"1597510012-5865","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/41/?post_type=product&taxonomy=product_cat&s","G.skill Flare X Series 32GB (4x8GB) 3200 MHz DDR4 Memory F4-3200C16Q-32GFX","₹18,415 ₹14,732","Sold Out","G.skill Flare X Series 32GB (4x8GB) 3200 MHz DDR4 Memory F4-3200C16Q-32GFX","https://www.primeabgb.com/online-price-reviews-india/g-skill-flare-x-series-32gb-4x8gb-3200-mhz-ddr4-memory-f4-3200c16q-32gfx/"
"1597510505-6765","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/11/?post_type=product&taxonomy=product_cat&s","GALAX GeForce RTX 2080 Super Work The Frames Edition 8GB GDDR6 Graphic Card","₹85,000 ₹66,499","Sold Out","GALAX GeForce RTX 2080 Super Work The Frames Edition 8GB GDDR6 Graphic Card","https://www.primeabgb.com/online-price-reviews-india/galax-geforce-rtx-2080-super-work-frames-edition-8gb-gddr6-graphic-card/"
"1597509685-5272","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/61/?post_type=product&taxonomy=product_cat&s","Phanteks Enthoo Evolv Shift X Mini Tower Cabinet With Dual Side Tempered Glass PH-ES217XE_BK","₹15,500 ₹12,500","Sold Out","Phanteks Enthoo Evolv Shift X Mini Tower Cabinet With Dual Side Tempered Glass PH-ES217XE_BK","https://www.primeabgb.com/online-price-reviews-india/phanteks-evolv-shift-anthracite-gray-tempered-glass-side-panels-mini-itx-cabinet-ph-es217e_ag-copy/"
"1597509480-4904","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/73/?post_type=product&taxonomy=product_cat&s","Viewsonic 21.5 inch VA2261H-9 TN Monitor","₹10,000 ₹7,327","Sold Out","Viewsonic 21.5 inch VA2261H-9 TN Monitor","https://www.primeabgb.com/online-price-reviews-india/viewsonic-21-5-va2261h-9-tn-monitor/"
"1597509480-4896","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/73/?post_type=product&taxonomy=product_cat&s","Viewsonic 32 inch VX3276MHD IPS Monitor","₹39,999 ₹23,155","Sold Out","Viewsonic 32 inch VX3276MHD IPS Monitor","https://www.primeabgb.com/online-price-reviews-india/viewsonic-32-vx3276mhd-ips-monitor/"
"1597509925-5724","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/46/?post_type=product&taxonomy=product_cat&s","ASUS ROG Strix GeForce RTX 2080 SUPER Advanced Edition 8GB GDDR6 Graphic card ROG-STRIX-RTX2080S-A8G-GAMING","₹83,949 ₹72,999","Sold Out","ASUS ROG Strix GeForce RTX 2080 SUPER Advanced Edition 8GB GDDR6 Graphic card ROG-STRIX-RTX2080S-A8G-GAMING","https://www.primeabgb.com/online-price-reviews-india/asus-rog-strix-geforce-rtx-2080-super-advanced-edition-8gb-graphics-card/"
"1597509661-5235","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/62/?post_type=product&taxonomy=product_cat&s","Seagate Nytro 5000 Endurance Optimised Secure SED 1.6TB 2.5 inch PCIe NVMe XP1600HE10012","₹79,184 ₹71,985","Sold Out","Seagate Nytro 5000 Endurance Optimised Secure SED 1.6TB 2.5 inch PCIe NVMe XP1600HE10012","https://www.primeabgb.com/online-price-reviews-india/seagate-nytro-5000-endurance-optimised-secure-sed-1-6tb-2-5-pcie-nvme-xp1600he10012/"
"1597510246-6269","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/27/?post_type=product&taxonomy=product_cat&s","PNY CS900 Series 240GB 2.5inch SATA III SSD SSD7CS900-240-PB","Call for Price","null","PNY CS900 Series 240GB 2.5inch SATA III SSD SSD7CS900-240-PB","https://www.primeabgb.com/online-price-reviews-india/pny-cs900-series-240gb-2-5inch-sata-iii-ssd-ssd7cs900-240-pb/"
"1597509391-4767","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/78/?post_type=product&taxonomy=product_cat&s","Acer Predator G9 G9-593 Gaming Laptop NH.Q1ZSI.001","₹187,999","null","Acer Predator G9 G9-593 Gaming Laptop NH.Q1ZSI.001","https://www.primeabgb.com/online-price-reviews-india/acer-predator-g9-g9-593-gaming-laptop-nh-q1zsi-001/"
"1597509295-4572","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/84/?post_type=product&taxonomy=product_cat&s","G.SKILL FTB-3500C5-D Turbulence II Memory Fan","₹899","Sold Out","G.SKILL FTB-3500C5-D Turbulence II Memory Fan","https://www.primeabgb.com/online-price-reviews-india/g-skill-ftb-3500c5-d-turbulence-ii-memory-fan/"
"1597510069-5942","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/38/?post_type=product&taxonomy=product_cat&s","Seagate 3TB 3.5 inch SATA 3.0 7200 RPM Enterprise Internal Hard Drive","Call for Price","null","Seagate 3TB 3.5 inch SATA 3.0 7200 RPM Enterprise Internal Hard Drive","https://www.primeabgb.com/online-price-reviews-india/seagate-3tb-3-5-inch-sata-3-0-7200-rpm-enterprise-internal-hard-drive-2/"
"1597509910-5698","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/47/?post_type=product&taxonomy=product_cat&s","Gigabyte AORUS GeForce RTX 2070 SUPER 8G Graphic Card GV-N207SAORUS-8GC","₹65,000 ₹54,499","null","Gigabyte AORUS GeForce RTX 2070 SUPER 8G Graphic Card GV-N207SAORUS-8GC","https://www.primeabgb.com/online-price-reviews-india/gigabyte-aorus-geforce-rtx-2070-super-8g-graphic-card-gv-n207saorus-8gc/"
"1597510476-6707","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/13/?post_type=product&taxonomy=product_cat&s","iBall EarWear Rock, Pitch Perfect Sound, Over-Ear Wired Headphones with Mic","₹799 ₹499","null","iBall EarWear Rock, Pitch Perfect Sound, Over-Ear Wired Headphones with Mic","https://www.primeabgb.com/online-price-reviews-india/iball-earwear-rock-pitch-perfect-sound-ear-wired-headphones-mic/"
"1597510163-6142","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/32/?post_type=product&taxonomy=product_cat&s","ASUS ROG Strix TRX40-E Gaming AMD TRX40 ATX Motherboard sTRX4 for 3rd Gen Ryzen Threadripper-Series Processors","₹52,500 ₹43,800","Sold Out","ASUS ROG Strix TRX40-E Gaming AMD TRX40 ATX Motherboard sTRX4 for 3rd Gen Ryzen Threadripper-Series Processors","https://www.primeabgb.com/online-price-reviews-india/asus-rog-strix-trx40-e-gaming-amd-trx40-atx-motherboard-strx4-3rd-gen-ryzen-threadripper-series-processors/"
"1597509083-4171","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/97/?post_type=product&taxonomy=product_cat&s","Arctic Silver 5 Thermal Compound 12G","₹2,282 ₹1,999","null","Arctic Silver 5 Thermal Compound 12G","https://www.primeabgb.com/online-price-reviews-india/arctic-silver-5-thermal-compound-12g/"
"1597510199-6202","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/30/?post_type=product&taxonomy=product_cat&s","XPG BATTLEGROUND XL PRIME Gaming Mouse Pad","₹5,000 ₹3,800","null","XPG BATTLEGROUND XL PRIME Gaming Mouse Pad","https://www.primeabgb.com/online-price-reviews-india/xpg-battleground-xl-prime-gaming-mouse-pad/"
"1597509376-4731","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/79/?post_type=product&taxonomy=product_cat&s","Silicon Power 480GB S55 TLC SSD SP480GBSS3S55S25","₹9,350 ₹6,500","Sold Out","Silicon Power 480GB S55 TLC SSD SP480GBSS3S55S25","https://www.primeabgb.com/online-price-reviews-india/silicon-power-480gb-s55-tlc-ssd-sp480gbss3s55s25/"
"1597509376-4715","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/79/?post_type=product&taxonomy=product_cat&s","LG 24 inch Black FreeSync Gaming Monitor 24GM79G-B","₹23,800 ₹18,391","null","LG 24 inch Black FreeSync Gaming Monitor 24GM79G-B","https://www.primeabgb.com/online-price-reviews-india/lg-24-inch-black-freesync-gaming-monitor-24gm79g-b/"
"1597510436-6643","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/15/?post_type=product&taxonomy=product_cat&s","Micron 5300 MAX 1.92 TB SATA 3D TLC SSD MTFDDAK1T9TDT-1AW1ZABYY","₹73,278 ₹58,622","null","Micron 5300 MAX 1.92 TB SATA 3D TLC SSD MTFDDAK1T9TDT-1AW1ZABYY","https://www.primeabgb.com/online-price-reviews-india/micron-5300-max-1-92-tb-sata-3d-tlc-ssd-mtfddak1t9tdt-1aw1zabyy/"
"1597510419-6601","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/16/?post_type=product&taxonomy=product_cat&s","DEEPCOOL GAMMAXX L240 V2 RGB ALL IN ONE 240MM CPU LIQUID COOLER DP-H12RF-GL240V2","₹6,299 ₹5,999","null","DEEPCOOL GAMMAXX L240 V2 RGB ALL IN ONE 240MM CPU LIQUID COOLER DP-H12RF-GL240V2","https://www.primeabgb.com/online-price-reviews-india/deepcool-gammaxx-l240-v2-rgb-all-in-one-240mm-cpu-liquid-cooler-dp-h12rf-gl240v2/"
"1597509962-5784","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/44/?post_type=product&taxonomy=product_cat&s","Samsung 27 Inch Curved AMD Freesync FHD Gaming Monitor LC27FG73FQWXXL","₹32,500 ₹23,700","null","Samsung 27 Inch Curved AMD Freesync FHD Gaming Monitor LC27FG73FQWXXL","https://www.primeabgb.com/online-price-reviews-india/samsung-27-inch-curved-amd-freesync-fhd-gaming-monitor-lc27fg73fqwxxl/"
"1597510579-6878","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/7/?post_type=product&taxonomy=product_cat&s","HyperX Cloud Stinger Core Black Gaming Headset HX-HSCSC2-BK/WW","₹4,999 ₹4,000","Sold Out","HyperX Cloud Stinger Core Black Gaming Headset HX-HSCSC2-BK/WW","https://www.primeabgb.com/online-price-reviews-india/hyperx-cloud-stinger-core-black-gaming-headset-hx-hscsc2-bk-ww/"
